STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,81.4,,,,E,Estimated value,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,81.4,,,,E,Estimated value,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,82,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,82.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,NZL,New Zealand,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,81.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,72.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,72.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,71.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,71.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,70.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,70.9,,,,B,Time series break,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,70.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,RUS,Russia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,73.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,83.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,82.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,83,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,82.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,82.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,82.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,82.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,FRA,France,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,82.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,76.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,75.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,72.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,74.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,75.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,75.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,75.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,75.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,74.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,75,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,75.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,ROU,Romania,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,74.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,76.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,78.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,78.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,78.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,78,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,77.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,77.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,77.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,77,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,76.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CHN,China (People’s Republic of),A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,76.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,78.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,78.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,80,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,77.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,78.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,79.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,79.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,79.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,78.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,78.9,,,,,,,,,,,
